 1.000e+07  3.765e+03  5.756e-04  1.286e+11  9.993e-01  9.963e-01 
 1.000e+07  4.132e+03  5.246e-04  1.427e+11  9.991e-01  9.960e-01 
 1.000e+07  4.535e+03  4.782e-04  1.584e+11  9.989e-01  9.959e-01 
 1.000e+07  4.977e+03  4.358e-04  1.756e+11  9.987e-01  9.958e-01 
 1.000e+07  5.462e+03  3.972e-04  1.946e+11  9.985e-01  9.958e-01 
 1.000e+07  5.995e+03  3.620e-04  2.154e+11  9.984e-01  9.957e-01 
 1.000e+07  6.579e+03  3.299e-04  2.381e+11  9.982e-01  9.957e-01 
 1.000e+07  7.221e+03  3.007e-04  2.628e+11  9.980e-01  9.955e-01 
 1.000e+07  7.925e+03  2.740e-04  2.897e+11  9.979e-01  9.953e-01 
 1.000e+07  8.697e+03  2.498e-04  3.188e+11  9.977e-01  9.951e-01 
 1.000e+07  9.545e+03  2.276e-04  3.501e+11  9.976e-01  9.948e-01 
 1.000e+07  1.048e+04  2.075e-04  3.836e+11  9.974e-01  9.944e-01 
 1.000e+07  1.150e+04  1.891e-04  4.192e+11  9.972e-01  9.940e-01 
 1.000e+07  1.262e+04  1.723e-04  4.566e+11  9.970e-01  9.936e-01 
 1.000e+07  1.385e+04  1.571e-04  4.955e+11  9.968e-01  9.931e-01 
 1.000e+07  1.520e+04  1.432e-04  5.355e+11  9.966e-01  9.926e-01 
 1.000e+07  1.668e+04  1.305e-04  5.758e+11  9.963e-01  9.920e-01 
 1.000e+07  1.831e+04  1.190e-04  6.156e+11  9.961e-01  9.914e-01 
 1.000e+07  2.009e+04  1.084e-04  6.539e+11  9.958e-01  9.907e-01 
 1.000e+07  2.205e+04  9.886e-05  6.895e+11  9.955e-01  9.900e-01 
 1.000e+07  2.420e+04  9.013e-05  7.214e+11  9.951e-01  9.891e-01 
 1.000e+07  2.656e+04  8.217e-05  7.485e+11  9.947e-01  9.883e-01 
 1.000e+07  2.915e+04  7.491e-05  7.701e+11  9.943e-01  9.873e-01 
 1.000e+07  3.199e+04  6.831e-05  7.856e+11  9.939e-01  9.863e-01 
 1.000e+07  3.511e+04  6.228e-05  7.954e+11  9.934e-01  9.852e-01 
 1.000e+07  3.854e+04  5.680e-05  7.999e+11  9.929e-01  9.840e-01 
 1.000e+07  4.229e+04  5.180e-05  8.004e+11  9.923e-01  9.828e-01 
 1.000e+07  4.642e+04  4.724e-05  7.983e+11  9.917e-01  9.814e-01 
 1.000e+07  5.094e+04  4.308e-05  7.955e+11  9.911e-01  9.799e-01 
 1.000e+07  5.591e+04  3.930e-05  7.938e+11  9.904e-01  9.783e-01 
 1.000e+07  6.136e+04  3.585e-05  7.949e+11  9.896e-01  9.766e-01 
 1.000e+07  6.734e+04  3.271e-05  8.003e+11  9.888e-01  9.748e-01 
 1.000e+07  7.391e+04  2.984e-05  8.114e+11  9.879e-01  9.728e-01 
 1.000e+07  8.111e+04  2.723e-05  8.293e+11  9.869e-01  9.707e-01 
 1.000e+07  8.902e+04  2.485e-05  8.550e+11  9.859e-01  9.685e-01 
 1.000e+07  9.770e+04  2.268e-05  8.892e+11  9.848e-01  9.661e-01 
 1.000e+07  1.072e+05  2.071e-05  9.325e+11  9.836e-01  9.635e-01 
 1.000e+07  1.177e+05  1.890e-05  9.857e+11  9.823e-01  9.608e-01 
 1.000e+07  1.292e+05  1.726e-05  1.049e+12  9.810e-01  9.579e-01 
 1.000e+07  1.417e+05  1.576e-05  1.124e+12  9.795e-01  9.548e-01 
 1.000e+07  1.556e+05  1.440e-05  1.211e+12  9.780e-01  9.515e-01 
 1.000e+07  1.707e+05  1.315e-05  1.311e+12  9.763e-01  9.480e-01 
 1.000e+07  1.874e+05  1.202e-05  1.424e+12  9.746e-01  9.444e-01 
 1.000e+07  2.057e+05  1.098e-05  1.551e+12  9.727e-01  9.406e-01 
 1.000e+07  2.257e+05  1.004e-05  1.695e+12  9.708e-01  9.366e-01 
 1.000e+07  2.477e+05  9.178e-06  1.856e+12  9.687e-01  9.324e-01 
 1.000e+07  2.719e+05  8.393e-06  2.036e+12  9.665e-01  9.281e-01 
 1.000e+07  2.984e+05  7.677e-06  2.237e+12  9.643e-01  9.236e-01 
 1.000e+07  3.275e+05  7.023e-06  2.460e+12  9.619e-01  9.190e-01 
 1.000e+07  3.594e+05  6.426e-06  2.708e+12  9.594e-01  9.144e-01 
 1.000e+07  3.944e+05  5.882e-06  2.983e+12  9.569e-01  9.097e-01 
 1.000e+07  4.329e+05  5.384e-06  3.287e+12  9.543e-01  9.050e-01 
 1.000e+07  4.751e+05  4.930e-06  3.625e+12  9.516e-01  9.003e-01 
 1.000e+07  5.214e+05  4.515e-06  3.998e+12  9.489e-01  8.958e-01 
 1.000e+07  5.722e+05  4.136e-06  4.411e+12  9.462e-01  8.914e-01 
 1.000e+07  6.280e+05  3.789e-06  4.867e+12  9.435e-01  8.873e-01 
 1.000e+07  6.893e+05  3.472e-06  5.370e+12  9.408e-01  8.836e-01 
 1.000e+07  7.565e+05  3.182e-06  5.925e+12  9.382e-01  8.802e-01 
 1.000e+07  8.302e+05  2.916e-06  6.537e+12  9.357e-01  8.774e-01 
 1.000e+07  9.112e+05  2.672e-06  7.210e+12  9.334e-01  8.752e-01 
 1.000e+07  1.000e+06  2.449e-06  7.950e+12  9.313e-01  8.736e-01 
 1.205e+07  1.000e+02  2.978e-01 -9.783e+09  4.552e+01 -1.241e+02 
 1.205e+07  1.097e+02  3.818e-01 -8.166e+09  7.767e+01 -2.024e+02 
 1.205e+07  1.205e+02  4.825e-01 -6.463e+09  1.309e+02 -3.150e+02 
 1.205e+07  1.322e+02  5.950e-01 -4.818e+09  2.190e+02 -4.543e+02 
 1.205e+07  1.451e+02  7.067e-01 -3.465e+09  3.621e+02 -5.830e+02 
 1.205e+07  1.592e+02  8.026e-01 -2.573e+09  5.721e+02 -6.500e+02 
 1.205e+07  1.748e+02  8.760e-01 -2.078e+09  8.321e+02 -6.351e+02 
 1.205e+07  1.918e+02  9.283e-01 -1.782e+09  1.104e+03 -5.528e+02 
 1.205e+07  2.105e+02  9.638e-01 -1.502e+09  1.351e+03 -4.277e+02 
 1.205e+07  2.310e+02  9.862e-01 -1.115e+09  1.547e+03 -2.806e+02 
 1.205e+07  2.535e+02  9.978e-01 -5.540e+08  1.677e+03 -1.262e+02 
 1.205e+07  2.783e+02  1.001e+00  2.135e+08  1.736e+03  2.571e+01 
 1.205e+07  3.054e+02  9.953e-01  1.197e+09  1.721e+03  1.681e+02 
 1.205e+07  3.352e+02  9.825e-01  2.394e+09  1.637e+03  2.958e+02 
 1.205e+07  3.678e+02  9.622e-01  3.794e+09  1.491e+03  4.046e+02 
 1.205e+07  4.037e+02  9.336e-01  5.390e+09  1.290e+03  4.901e+02 
 1.205e+07  4.431e+02  8.955e-01  7.184e+09  1.046e+03  5.477e+02 
 1.205e+07  4.863e+02  8.451e-01  9.200e+09  7.706e+02  5.710e+02 
 1.205e+07  5.337e+02  7.758e-01  1.152e+10  4.785e+02  5.499e+02 
 1.205e+07  5.857e+02  4.543e-03  2.379e+10  9.801e-01  1.029e+00 
 1.205e+07  6.428e+02  4.122e-03  2.569e+10  9.842e-01  1.024e+00 
 1.205e+07  7.055e+02  3.744e-03  2.756e+10  9.875e-01  1.020e+00 
 1.205e+07  7.743e+02  3.402e-03  2.944e+10  9.902e-01  1.016e+00 
 1.205e+07  8.498e+02  3.093e-03  3.138e+10  9.924e-01  1.013e+00 
 1.205e+07  9.326e+02  2.813e-03  3.343e+10  9.942e-01  1.011e+00 
 1.205e+07  1.024e+03  2.559e-03  3.568e+10  9.956e-01  1.009e+00 
 1.205e+07  1.123e+03  2.329e-03  3.818e+10  9.967e-01  1.008e+00 
 1.205e+07  1.233e+03  2.121e-03  4.101e+10  9.976e-01  1.006e+00 
 1.205e+07  1.353e+03  1.931e-03  4.426e+10  9.983e-01  1.005e+00 
 1.205e+07  1.485e+03  1.758e-03  4.799e+10  9.988e-01  1.004e+00 
 1.205e+07  1.630e+03  1.601e-03  5.228e+10  9.993e-01  1.003e+00 
 1.205e+07  1.789e+03  1.459e-03  5.721e+10  9.996e-01  1.002e+00 
 1.205e+07  1.963e+03  1.329e-03  6.285e+10  9.998e-01  1.001e+00 
 1.205e+07  2.154e+03  1.211e-03  6.927e+10  9.999e-01  1.001e+00 
 1.205e+07  2.364e+03  1.103e-03  7.655e+10  9.999e-01  9.997e-01 
 1.205e+07  2.595e+03  1.005e-03  8.475e+10  9.999e-01  9.988e-01 
 1.205e+07  2.848e+03  9.160e-04  9.398e+10  9.998e-01  9.979e-01 
 1.205e+07  3.126e+03  8.348e-04  1.043e+11  9.996e-01  9.970e-01 
 1.205e+07  3.430e+03  7.608e-04  1.158e+11  9.994e-01  9.963e-01 
 1.205e+07  3.765e+03  6.935e-04  1.286e+11  9.992e-01  9.958e-01 
 1.205e+07  4.132e+03  6.321e-04  1.427e+11  9.990e-01  9.954e-01 
 1.205e+07  4.535e+03  5.761e-04  1.584e+11  9.987e-01  9.953e-01 
 1.205e+07  4.977e+03  5.251e-04  1.756e+11  9.985e-01  9.952e-01 
 1.205e+07  5.462e+03  4.786e-04  1.946e+11  9.983e-01  9.952e-01 
 1.205e+07  5.995e+03  4.362e-04  2.154e+11  9.981e-01  9.952e-01 
 1.205e+07  6.579e+03  3.975e-04  2.381e+11  9.980e-01  9.951e-01 
 1.205e+07  7.221e+03  3.623e-04  2.629e+11  9.978e-01  9.949e-01 
 1.205e+07  7.925e+03  3.302e-04  2.898e+11  9.976e-01  9.947e-01 
 1.205e+07  8.697e+03  3.010e-04  3.189e+11  9.974e-01  9.944e-01 
 1.205e+07  9.545e+03  2.743e-04  3.502e+11  9.973e-01  9.941e-01 
 1.205e+07  1.048e+04  2.500e-04  3.837e+11  9.971e-01  9.937e-01 
 1.205e+07  1.150e+04  2.279e-04  4.193e+11  9.969e-01  9.933e-01 
 1.205e+07  1.262e+04  2.077e-04  4.567e+11  9.967e-01  9.928e-01 
 1.205e+07  1.385e+04  1.893e-04  4.956e+11  9.964e-01  9.923e-01 
 1.205e+07  1.520e+04  1.726e-04  5.356e+11  9.962e-01  9.917e-01 
 1.205e+07  1.668e+04  1.573e-04  5.759e+11  9.959e-01  9.910e-01 
 1.205e+07  1.831e+04  1.434e-04  6.157e+11  9.956e-01  9.903e-01 
 1.205e+07  2.009e+04  1.307e-04  6.540e+11  9.953e-01  9.895e-01 
 1.205e+07  2.205e+04  1.192e-04  6.897e+11  9.949e-01  9.887e-01 
 1.205e+07  2.420e+04  1.087e-04  7.217e+11  9.945e-01  9.878e-01 
 1.205e+07  2.656e+04  9.908e-05  7.488e+11  9.941e-01  9.868e-01 
 1.205e+07  2.915e+04  9.034e-05  7.704e+11  9.936e-01  9.857e-01 
 1.205e+07  3.199e+04  8.238e-05  7.860e+11  9.931e-01  9.846e-01 
 1.205e+07  3.511e+04  7.512e-05  7.958e+11  9.926e-01  9.833e-01 
 1.205e+07  3.854e+04  6.851e-05  8.004e+11  9.920e-01  9.820e-01 
 1.205e+07  4.229e+04  6.248e-05  8.010e+11  9.914e-01  9.806e-01 
 1.205e+07  4.642e+04  5.699e-05  7.991e+11  9.907e-01  9.790e-01 
 1.205e+07  5.094e+04  5.199e-05  7.965e+11  9.899e-01  9.773e-01 
 1.205e+07  5.591e+04  4.743e-05  7.949e+11  9.891e-01  9.756e-01 
 1.205e+07  6.136e+04  4.327e-05  7.962e+11  9.883e-01  9.736e-01 
 1.205e+07  6.734e+04  3.949e-05  8.019e+11  9.874e-01  9.716e-01 
 1.205e+07  7.391e+04  3.603e-05  8.132e+11  9.864e-01  9.693e-01 
 1.205e+07  8.111e+04  3.289e-05  8.315e+11  9.853e-01  9.670e-01 
 1.205e+07  8.902e+04  3.002e-05  8.575e+11  9.841e-01  9.644e-01 
 1.205e+07  9.770e+04  2.741e-05  8.922e+11  9.829e-01  9.617e-01 
 1.205e+07  1.072e+05  2.502e-05  9.361e+11  9.815e-01  9.588e-01 
 1.205e+07  1.177e+05  2.285e-05  9.899e+11  9.801e-01  9.557e-01 
 1.205e+07  1.292e+05  2.087e-05  1.054e+12  9.786e-01  9.525e-01 
 1.205e+07  1.417e+05  1.907e-05  1.130e+12  9.769e-01  9.490e-01 
 1.205e+07  1.556e+05  1.742e-05  1.218e+12  9.752e-01  9.453e-01 
 1.205e+07  1.707e+05  1.592e-05  1.319e+12  9.734e-01  9.414e-01 
 1.205e+07  1.874e+05  1.455e-05  1.433e+12  9.714e-01  9.374e-01 
 1.205e+07  2.057e+05  1.330e-05  1.562e+12  9.693e-01  9.331e-01 
 1.205e+07  2.257e+05  1.216e-05  1.708e+12  9.671e-01  9.286e-01 
 1.205e+07  2.477e+05  1.113e-05  1.871e+12  9.648e-01  9.240e-01 
 1.205e+07  2.719e+05  1.018e-05  2.054e+12  9.624e-01  9.192e-01 
 1.205e+07  2.984e+05  9.315e-06  2.257e+12  9.598e-01  9.143e-01 
 1.205e+07  3.275e+05  8.526e-06  2.483e+12  9.572e-01  9.092e-01 
 1.205e+07  3.594e+05  7.806e-06  2.735e+12  9.544e-01  9.041e-01 
 1.205e+07  3.944e+05  7.148e-06  3.014e+12  9.516e-01  8.990e-01 
 1.205e+07  4.329e+05  6.547e-06  3.324e+12  9.487e-01  8.939e-01 
 1.205e+07  4.751e+05  5.999e-06  3.666e+12  9.458e-01  8.890e-01 
 1.205e+07  5.214e+05  5.497e-06  4.046e+12  9.429e-01  8.841e-01 
 1.205e+07  5.722e+05  5.038e-06  4.465e+12  9.399e-01  8.796e-01 
 1.205e+07  6.280e+05  4.618e-06  4.928e+12  9.370e-01  8.753e-01 
 1.205e+07  6.893e+05  4.234e-06  5.439e+12  9.342e-01  8.715e-01 
 1.205e+07  7.565e+05  3.882e-06  6.003e+12  9.314e-01  8.683e-01 
 1.205e+07  8.302e+05  3.560e-06  6.624e+12  9.288e-01  8.656e-01 
 1.205e+07  9.112e+05  3.264e-06  7.307e+12  9.264e-01  8.637e-01 
 1.205e+07  1.000e+06  2.993e-06  8.058e+12  9.242e-01  8.626e-01 
 1.451e+07  1.000e+02  2.992e-01 -9.760e+09  3.860e+01 -1.042e+02 
 1.451e+07  1.097e+02  3.828e-01 -8.149e+09  6.530e+01 -1.692e+02 
 1.451e+07  1.205e+02  4.832e-01 -6.451e+09  1.095e+02 -2.626e+02 
 1.451e+07  1.322e+02  5.956e-01 -4.809e+09  1.827e+02 -3.781e+02 
 1.451e+07  1.451e+02  7.071e-01 -3.460e+09  3.016e+02 -4.847e+02 
 1.451e+07  1.592e+02  8.029e-01 -2.570e+09  4.761e+02 -5.401e+02 
 1.451e+07  1.748e+02  8.762e-01 -2.076e+09  6.920e+02 -5.276e+02 
 1.451e+07  1.918e+02  9.285e-01 -1.781e+09  9.178e+02 -4.591e+02 
 1.451e+07  2.105e+02  9.640e-01 -1.501e+09  1.123e+03 -3.552e+02 
 1.451e+07  2.310e+02  9.863e-01 -1.115e+09  1.286e+03 -2.330e+02 
 1.451e+07  2.535e+02  9.979e-01 -5.539e+08  1.394e+03 -1.047e+02 
 1.451e+07  2.783e+02  1.001e+00  2.135e+08  1.442e+03  2.139e+01 
 1.451e+07  3.054e+02  9.954e-01  1.197e+09  1.430e+03  1.396e+02 
 1.451e+07  3.352e+02  9.826e-01  2.393e+09  1.361e+03  2.457e+02 
 1.451e+07  3.678e+02  9.623e-01  3.793e+09  1.239e+03  3.360e+02 
 1.451e+07  4.037e+02  9.338e-01  5.389e+09  1.072e+03  4.071e+02 
 1.451e+07  4.431e+02  8.957e-01  7.182e+09  8.696e+02  4.549e+02 
 1.451e+07  4.863e+02  8.453e-01  9.197e+09  6.411e+02  4.744e+02 
 1.451e+07  5.337e+02  7.762e-01  1.152e+10  3.986e+02  4.570e+02 
 1.451e+07  5.857e+02  5.495e-03  2.378e+10  9.760e-01  1.035e+00 
 1.451e+07  6.428e+02  4.982e-03  2.568e+10  9.810e-01  1.029e+00 
 1.451e+07  7.055e+02  4.521e-03  2.755e+10  9.850e-01  1.024e+00 
 1.451e+07  7.743e+02  4.106e-03  2.943e+10  9.883e-01  1.020e+00 
 1.451e+07  8.498e+02  3.731e-03  3.137e+10  9.909e-01  1.016e+00 
 1.451e+07  9.326e+02  3.392e-03  3.342e+10  9.930e-01  1.013e+00 
 1.451e+07  1.024e+03  3.086e-03  3.567e+10  9.947e-01  1.011e+00 
 1.451e+07  1.123e+03  2.808e-03  3.817e+10  9.961e-01  1.009e+00 
 1.451e+07  1.233e+03  2.555e-03  4.100e+10  9.971e-01  1.008e+00 
 1.451e+07  1.353e+03  2.326e-03  4.425e+10  9.980e-01  1.006e+00 
 1.451e+07  1.485e+03  2.118e-03  4.798e+10  9.986e-01  1.005e+00 
 1.451e+07  1.630e+03  1.929e-03  5.228e+10  9.991e-01  1.004e+00 
 1.451e+07  1.789e+03  1.757e-03  5.721e+10  9.995e-01  1.003e+00 
 1.451e+07  1.963e+03  1.601e-03  6.285e+10  9.997e-01  1.002e+00 
 1.451e+07  2.154e+03  1.458e-03  6.927e+10  9.999e-01  1.001e+00 
 1.451e+07  2.364e+03  1.329e-03  7.655e+10  9.999e-01  9.997e-01 
 1.451e+07  2.595e+03  1.211e-03  8.476e+10  9.999e-01  9.986e-01 
 1.451e+07  2.848e+03  1.103e-03  9.398e+10  9.998e-01  9.976e-01 
 1.451e+07  3.126e+03  1.006e-03  1.043e+11  9.996e-01  9.966e-01 
 1.451e+07  3.430e+03  9.165e-04  1.158e+11  9.994e-01  9.958e-01 
 1.451e+07  3.765e+03  8.354e-04  1.286e+11  9.991e-01  9.952e-01 
 1.451e+07  4.132e+03  7.615e-04  1.428e+11  9.988e-01  9.948e-01 
 1.451e+07  4.535e+03  6.941e-04  1.584e+11  9.986e-01  9.946e-01 
 1.451e+07  4.977e+03  6.326e-04  1.757e+11  9.983e-01  9.946e-01 
 1.451e+07  5.462e+03  5.766e-04  1.946e+11  9.981e-01  9.946e-01 
 1.451e+07  5.995e+03  5.256e-04  2.154e+11  9.979e-01  9.945e-01 
 1.451e+07  6.579e+03  4.790e-04  2.381e+11  9.977e-01  9.944e-01 
 1.451e+07  7.221e+03  4.366e-04  2.629e+11  9.975e-01  9.943e-01 
 1.451e+07  7.925e+03  3.979e-04  2.898e+11  9.973e-01  9.940e-01 
 1.451e+07  8.697e+03  3.627e-04  3.189e+11  9.971e-01  9.937e-01 
 1.451e+07  9.545e+03  3.306e-04  3.502e+11  9.969e-01  9.934e-01 
 1.451e+07  1.048e+04  3.013e-04  3.837e+11  9.967e-01  9.929e-01 
 1.451e+07  1.150e+04  2.746e-04  4.193e+11  9.965e-01  9.924e-01 
 1.451e+07  1.262e+04  2.503e-04  4.568e+11  9.962e-01  9.919e-01 
 1.451e+07  1.385e+04  2.282e-04  4.957e+11  9.960e-01  9.913e-01 
 1.451e+07  1.520e+04  2.080e-04  5.357e+11  9.957e-01  9.906e-01 
 1.451e+07  1.668e+04  1.896e-04  5.760e+11  9.954e-01  9.899e-01 
 1.451e+07  1.831e+04  1.729e-04  6.159e+11  9.950e-01  9.891e-01 
 1.451e+07  2.009e+04  1.576e-04  6.542e+11  9.947e-01  9.882e-01 
 1.451e+07  2.205e+04  1.437e-04  6.899e+11  9.943e-01  9.872e-01 
 1.451e+07  2.420e+04  1.310e-04  7.219e+11  9.938e-01  9.862e-01 
 1.451e+07  2.656e+04  1.195e-04  7.491e+11  9.933e-01  9.851e-01 
 1.451e+07  2.915e+04  1.089e-04  7.708e+11  9.928e-01  9.839e-01 
 1.451e+07  3.199e+04  9.936e-05  7.865e+11  9.923e-01  9.826e-01 
 1.451e+07  3.511e+04  9.062e-05  7.964e+11  9.917e-01  9.812e-01 
 1.451e+07  3.854e+04  8.265e-05  8.011e+11  9.910e-01  9.797e-01 
 1.451e+07  4.229e+04  7.539e-05  8.018e+11  9.903e-01  9.781e-01 
 1.451e+07  4.642e+04  6.878e-05  8.000e+11  9.895e-01  9.763e-01 
 1.451e+07  5.094e+04  6.275e-05  7.975e+11  9.887e-01  9.744e-01 
 1.451e+07  5.591e+04  5.725e-05  7.962e+11  9.878e-01  9.724e-01 
 1.451e+07  6.136e+04  5.224e-05  7.977e+11  9.868e-01  9.702e-01 
 1.451e+07  6.734e+04  4.768e-05  8.036e+11  9.858e-01  9.679e-01 
 1.451e+07  7.391e+04  4.352e-05  8.153e+11  9.846e-01  9.654e-01 
 1.451e+07  8.111e+04  3.973e-05  8.339e+11  9.834e-01  9.627e-01 
 1.451e+07  8.902e+04  3.627e-05  8.604e+11  9.821e-01  9.599e-01 
 1.451e+07  9.770e+04  3.312e-05  8.955e+11  9.807e-01  9.568e-01 
 1.451e+07  1.072e+05  3.025e-05  9.401e+11  9.792e-01  9.536e-01 
 1.451e+07  1.177e+05  2.763e-05  9.946e+11  9.776e-01  9.501e-01 
 1.451e+07  1.292e+05  2.525e-05  1.060e+12  9.759e-01  9.464e-01 
 1.451e+07  1.417e+05  2.307e-05  1.137e+12  9.740e-01  9.425e-01 
 1.451e+07  1.556e+05  2.109e-05  1.226e+12  9.721e-01  9.384e-01 
 1.451e+07  1.707e+05  1.928e-05  1.328e+12  9.700e-01  9.340e-01 
 1.451e+07  1.874e+05  1.763e-05  1.444e+12  9.678e-01  9.295e-01 
 1.451e+07  2.057e+05  1.612e-05  1.575e+12  9.655e-01  9.247e-01 
 1.451e+07  2.257e+05  1.475e-05  1.722e+12  9.630e-01  9.197e-01 
 1.451e+07  2.477e+05  1.350e-05  1.888e+12  9.604e-01  9.146e-01 
 1.451e+07  2.719e+05  1.236e-05  2.073e+12  9.577e-01  9.093e-01 
 1.451e+07  2.984e+05  1.131e-05  2.280e+12  9.549e-01  9.038e-01 
 1.451e+07  3.275e+05  1.036e-05  2.510e+12  9.519e-01  8.983e-01 
 1.451e+07  3.594e+05  9.491e-06  2.765e+12  9.489e-01  8.927e-01 
 1.451e+07  3.944e+05  8.697e-06  3.049e+12  9.458e-01  8.872e-01 
 1.451e+07  4.329e+05  7.971e-06  3.364e+12  9.426e-01  8.817e-01 
 1.451e+07  4.751e+05  7.307e-06  3.712e+12  9.394e-01  8.764e-01 
 1.451e+07  5.214e+05  6.701e-06  4.098e+12  9.362e-01  8.713e-01 
 1.451e+07  5.722e+05  6.145e-06  4.525e+12  9.330e-01  8.666e-01 
 1.451e+07  6.280e+05  5.637e-06  4.996e+12  9.298e-01  8.623e-01 
 1.451e+07  6.893e+05  5.171e-06  5.516e+12  9.268e-01  8.585e-01 
 1.451e+07  7.565e+05  4.744e-06  6.088e+12  9.239e-01  8.554e-01 
 1.451e+07  8.302e+05  4.353e-06  6.719e+12  9.212e-01  8.531e-01 
 1.451e+07  9.112e+05  3.993e-06  7.412e+12  9.188e-01  8.516e-01 
 1.451e+07  1.000e+06  3.663e-06  8.173e+12  9.166e-01  8.510e-01 
 1.748e+07  1.000e+02  3.007e-01 -9.733e+09  3.285e+01 -8.773e+01 
 1.748e+07  1.097e+02  3.840e-01 -8.129e+09  5.502e+01 -1.416e+02 
 1.748e+07  1.205e+02  4.841e-01 -6.436e+09  9.177e+01 -2.191e+02 
 1.748e+07  1.322e+02  5.962e-01 -4.799e+09  1.526e+02 -3.148e+02 
 1.748e+07  1.451e+02  7.076e-01 -3.453e+09  2.513e+02 -4.031e+02 
 1.748e+07  1.592e+02  8.033e-01 -2.566e+09  3.963e+02 -4.489e+02 
 1.748e+07  1.748e+02  8.765e-01 -2.074e+09  5.757e+02 -4.383e+02 
 1.748e+07  1.918e+02  9.287e-01 -1.779e+09  7.631e+02 -3.813e+02 
 1.748e+07  2.105e+02  9.642e-01 -1.500e+09  9.334e+02 -2.950e+02 
 1.748e+07  2.310e+02  9.864e-01 -1.114e+09  1.069e+03 -1.935e+02 
 1.748e+07  2.535e+02  9.981e-01 -5.536e+08  1.158e+03 -8.694e+01 
 1.748e+07  2.783e+02  1.001e+00  2.134e+08  1.199e+03  1.780e+01 
 1.748e+07  3.054e+02  9.956e-01  1.197e+09  1.189e+03  1.160e+02 
 1.748e+07  3.352e+02  9.828e-01  2.393e+09  1.131e+03  2.041e+02 
 1.748e+07  3.678e+02  9.625e-01  3.792e+09  1.030e+03  2.791e+02 
 1.748e+07  4.037e+02  9.340e-01  5.388e+09  8.917e+02  3.381e+02 
